C,SETP.WORLD,CO2EII_AVAILABLE_GENERATORS_WEB,AEMO,PUBLIC,2022/01/14,12:14:45,0000000356098590,,0000000356098575
I,CO2EII,PUBLISHING,1,STATIONNAME,DUID,GENSETID,REGIONID,CO2E_EMISSIONS_FACTOR,CO2E_ENERGY_SOURCE,CO2E_DATA_SOURCE
D,CO2EII,PUBLISHING,1,"West Nowra Landfill Gas Power Generation Facility",AGLNOW1,AGLNOW1,NSW1,0.08300000,"Landfill biogas methane","NGA 2020"
D,CO2EII,PUBLISHING,1,"AGL KEMPS CREEK",AGLSITA1,AGLSITA1,NSW1,0.08300000,"Landfill biogas methane","NGA 2020"
D,CO2EII,PUBLISHING,1,"Appin Power Plant",APPIN,APPIN,NSW1,0.56300000,"Coal seam methane","NGA 2020"
D,CO2EII,PUBLISHING,1,"Bango 973 Wind Farm",BANGOWF1,BANGOWF1,NSW1,0.00000000,Wind,"Estimate - Other"
D,CO2EII,PUBLISHING,1,"Bango 999 Wind Farm",BANGOWF2,BANGOWF2,NSW1,0.00000000,Wind,"Estimate - Other"
D,CO2EII,PUBLISHING,1,"Burrendong Hydro Power Station",BDONGHYD,BDONGHYD,NSW1,0.00000000,Hydro,ISP2020
D,CO2EII,PUBLISHING,1,"Beryl Solar Farm",BERYLSF1,BERYLSF1,NSW1,0.00000000,Solar,ISP2020
D,CO2EII,PUBLISHING,1,"Blowering Power Station",BLOWERNG,BLOWERNG,NSW1,0.00000000,Hydro,ISP2020
D,CO2EII,PUBLISHING,1,"Boco Rock Wind Farm",BOCORWF1,BOCORWF1,NSW1,0.00000000,Wind,ISP2020
D,CO2EII,PUBLISHING,1,"Bodangora Wind Farm",BODWF1,BODWF1,NSW1,0.00000000,Wind,ISP2020
D,CO2EII,PUBLISHING,1,"Bomen Solar Farm",BOMENSF1,BOMENSF1,NSW1,0.00000000,Solar,ISP2020
D,CO2EII,PUBLISHING,1,"Broken Hill Solar Plant",BROKENH1,BROKENH1,NSW1,0.00000000,Solar,ISP2020
D,CO2EII,PUBLISHING,1,"Broken Hill Solar Plant",BROKENH1,BROKENH2,NSW1,0.00000000,Solar,ISP2020
D,CO2EII,PUBLISHING,1,"Brown Mountain Hydro Power Station",BROWNMT,BROWNMT,NSW1,0.00000000,Hydro,ISP2020
D,CO2EII,PUBLISHING,1,"Burrinjuck Hydro Power Station",BURRIN,BURRIN1,NSW1,0.00000000,Hydro,ISP2020
D,CO2EII,PUBLISHING,1,"Bayswater Power Station",BW01,BW01,NSW1,0.91264312,"Black coal",ISP2020
D,CO2EII,PUBLISHING,1,"Bayswater Power Station",BW02,BW02,NSW1,0.91264312,"Black coal",ISP2020
D,CO2EII,PUBLISHING,1,"Bayswater Power Station",BW03,BW03,NSW1,0.91264312,"Black coal",ISP2020
D,CO2EII,PUBLISHING,1,"Bayswater Power Station",BW04,BW04,NSW1,0.91264312,"Black coal",ISP2020
D,CO2EII,PUBLISHING,1,"Broadwater Power Station",BWTR1,BWTR1,NSW1,0.01800000,Bagasse,"NGA 2020"
D,CO2EII,PUBLISHING,1,"Capital Wind Farm",CAPTL_WF,CAPTL_WF,NSW1,0.00000000,Wind,ISP2020
D,CO2EII,PUBLISHING,1,"Capital East Solar Farm",CESF1,CESF1,NSW1,0.00000000,Solar,ISP2020
D,CO2EII,PUBLISHING,1,"Colongra Power Station",CG1,CG1,NSW1,0.78256000,"Natural Gas (Pipeline)",ISP2020
D,CO2EII,PUBLISHING,1,"Colongra Power Station",CG3,CG3,NSW1,0.78256000,"Natural Gas (Pipeline)",ISP2020
D,CO2EII,PUBLISHING,1,"Coleambally Solar Farm",COLEASF1,COLEASF1,NSW1,0.00000000,Solar,ISP2020
D,CO2EII,PUBLISHING,1,"Collector Wind Farm",COLWF01,COLWF01,NSW1,0.00000000,Wind,ISP2020
D,CO2EII,PUBLISHING,1,"Collector Wind Farm",COLWF01,COLWF02,NSW1,0.00000000,Wind,ISP2020
D,CO2EII,PUBLISHING,1,"Condong Power Station",CONDONG1,CONDONG1,NSW1,0.01800000,Bagasse,"NGA 2020"
D,CO2EII,PUBLISHING,1,"Copeton Hydro Power Station",COPTNHYD,COPTNHYD,NSW1,0.00000000,Hydro,ISP2020
D,CO2EII,PUBLISHING,1,"Crookwell 2 Wind Farm",CROOKWF2,CROOKWF2,NSW1,0.00000000,Wind,ISP2020
D,CO2EII,PUBLISHING,1,"Crudine Ridge Wind Farm",CRURWF1,CRURWF1,NSW1,0.00000000,Wind,ISP2020
D,CO2EII,PUBLISHING,1,"Corowa Solar Farm",CRWASF1,CRWASF1,NSW1,0.00000000,Solar,"Estimate - Other"
D,CO2EII,PUBLISHING,1,"Cullerin Range Wind Farm",CULLRGWF,CULLRG01,NSW1,0.00000000,Wind,ISP2020
D,CO2EII,PUBLISHING,1,"Darlington Point Solar Farm",DARLSF1,DARLSF1,NSW1,0.00000000,Solar,ISP2020
D,CO2EII,PUBLISHING,1,"Eastern Creek LFG PS Units 1-4",EASTCRK,EASTCRK,NSW1,0.08300000,"Landfill biogas methane","NGA 2020"
D,CO2EII,PUBLISHING,1,"Eastern Creek 2 Gas Utilisation Facility",EASTCRK2,EASTCRK2,NSW1,0.08300000,"Landfill biogas methane","NGA 2020"
D,CO2EII,PUBLISHING,1,"ERARING POWER STATION",ER01,ER01,NSW1,0.91014305,"Black coal",ISP2020
D,CO2EII,PUBLISHING,1,"ERARING POWER STATION",ER02,ER02,NSW1,0.91014305,"Black coal",ISP2020
D,CO2EII,PUBLISHING,1,"ERARING POWER STATION",ER03,ER03,NSW1,0.91014305,"Black coal",ISP2020
D,CO2EII,PUBLISHING,1,"ERARING POWER STATION",ER04,ER04,NSW1,0.91014305,"Black coal",ISP2020
D,CO2EII,PUBLISHING,1,"ERARING POWER STATION",ERNL1,ERNL1,NSW1,0.91014305,"Black coal",ISP2020
D,CO2EII,PUBLISHING,1,"Finely Solar Farm",FINLYSF1,FINLYSF1,NSW1,0.00000000,Solar,ISP2020
D,CO2EII,PUBLISHING,1,"Broken Hill Gas Turbines",GB01,GB01,NSW1,0.61800000,"Natural Gas (Pipeline)","NGA 2020"
D,CO2EII,PUBLISHING,1,"Glenbawn Hydro Power Station",GLBWNHYD,GLBWNHYD,NSW1,0.00000000,Hydro,ISP2020
D,CO2EII,PUBLISHING,1,"Glennies Creek Power Station",GLENNCRK,GLENNCRK,NSW1,0.72600000,"Coal mine waste gas","NGA 2020"
D,CO2EII,PUBLISHING,1,"Gunnedah Solar Farm",GNNDHSF1,GNNDHSF1,NSW1,0.00000000,Solar,"ISP 2020"
D,CO2EII,PUBLISHING,1,"Goonumbla Solar Farm",GOONSF1,GOONSF1,NSW1,0.00000000,Solar,ISP2020
D,CO2EII,PUBLISHING,1,"Grange Avenue Landfill Gas Power Station",GRANGEAV,GRANGEAV,NSW1,0.08300000,"Landfill biogas methane","NGA 2020"
D,CO2EII,PUBLISHING,1,"Griffith Solar Farm",GRIFSF1,GRIFSF1,NSW1,0.00000000,Solar,ISP2020
D,CO2EII,PUBLISHING,1,"Gullen Range Wind Farm",GULLRSF1,GULLRSF1,NSW1,0.00000000,Solar,ISP2020
D,CO2EII,PUBLISHING,1,"Gullen Range Wind Farm",GULLRWF1,GULLRWF1,NSW1,0.00000000,Wind,ISP2020
D,CO2EII,PUBLISHING,1,"Gullen Range Wind Farm",GULLRWF2,GULLRWF2,NSW1,0.00000000,Wind,ISP2020
D,CO2EII,PUBLISHING,1,"Gunning Wind Farm",GUNNING1,GUNNING1,NSW1,0.00000000,Wind,ISP2020
D,CO2EII,PUBLISHING,1,"Guthega Power Station",GUTHEGA,GUTHEGA,NSW1,0.00000000,Hydro,ISP2020
D,CO2EII,PUBLISHING,1,"Guthega Power Station",GUTHNL1,GUTHNL1,NSW1,0.00000000,Hydro,ISP2020
D,CO2EII,PUBLISHING,1,"Hunter Economic Zone",HEZ1,HEZ1,NSW1,0.80000000,"Diesel oil","NGA 2020"
D,CO2EII,PUBLISHING,1,"Hillston Sun Farm",HILLSTN1,HILLSTN1,NSW1,0.00000000,Solar,"ISP 2020"
D,CO2EII,PUBLISHING,1,"Hume (NSW) Hydro Power Station",HUMENSW,HUMENSW1,NSW1,0.00000000,Hydro,ISP2020
D,CO2EII,PUBLISHING,1,"Hunter Valley Gas Turbine",HVGTS,GH01,NSW1,0.93300429,"Kerosene - non aviation",ISP2020
D,CO2EII,PUBLISHING,1,"Hunter Valley Gas Turbine",HVGTS,GH02,NSW1,0.93300429,"Kerosene - non aviation",ISP2020
D,CO2EII,PUBLISHING,1,"Jacks Gully Landfill Gas Power Station",JACKSGUL,JACKSGUL,NSW1,0.08300000,"Landfill biogas methane","NGA 2020"
D,CO2EII,PUBLISHING,1,"Jemalong Solar Project",JEMALNG1,JEMALNG1,NSW1,0.00000000,Solar,ISP2020
D,CO2EII,PUBLISHING,1,"Jindabyne Small Hydro Power Station",JNDABNE1,JNDABNE1,NSW1,0.00000000,Hydro,ISP2020
D,CO2EII,PUBLISHING,1,"Jounama Small Hydro Power Station",JOUNAMA1,JOUNAMA1,NSW1,0.00000000,Hydro,ISP2020
D,CO2EII,PUBLISHING,1,"Junee Solar Farm",JUNEESF1,JUNEESF1,NSW1,0.00000000,Solar,"ISP 2020"
D,CO2EII,PUBLISHING,1,"Keepit Hydro Power Station",KEEPIT,KEEPIT,NSW1,0.00000000,Hydro,ISP2020
D,CO2EII,PUBLISHING,1,"Liddell Power Station",LD01,LD01,NSW1,0.98059172,"Black coal",ISP2020
D,CO2EII,PUBLISHING,1,"Liddell Power Station",LD02,LD02,NSW1,0.98059172,"Black coal",ISP2020
D,CO2EII,PUBLISHING,1,"Liddell Power Station",LD03,LD03,NSW1,0.98059172,"Black coal",ISP2020
D,CO2EII,PUBLISHING,1,"Liddell Power Station",LD04,LD04,NSW1,0.98059172,"Black coal",ISP2020
D,CO2EII,PUBLISHING,1,"Liddell Power Station",LIDDNL1,LIDDNL1,NSW1,0.98059172,"Black coal",ISP2020
D,CO2EII,PUBLISHING,1,"Limondale Solar Farm 1",LIMOSF11,LIMOSF11,NSW1,0.00000000,Solar,ISP2020
D,CO2EII,PUBLISHING,1,"Limondale Solar Farm 2",LIMOSF21,LIMOSF21,NSW1,0.00000000,Solar,ISP2020
D,CO2EII,PUBLISHING,1,"Lucas Heights 2 Power Station",LUCAS2S2,LUCAS2S2,NSW1,0.08300000,"Landfill biogas methane","NGA 2020"
D,CO2EII,PUBLISHING,1,"Lucas Heights 2 Power Station",LUCASHGT,LUCASHGT,NSW1,0.08300000,"Landfill biogas methane","NGA 2020"
D,CO2EII,PUBLISHING,1,"Manildra Solar Farm",MANSLR1,MANSLR1,NSW1,0.00000000,Solar,ISP2020
