Date,37 - Brown Coal - Newport B 1-2  (AC 3 phase 50 cycle) - 30.0 - S - 1923-04-01,38 - Brown Coal - Yallourn 1-2-3-4 (AC 3 phase 50 cycle) - 50.0 - S - 1924-05-05,58 - Brown Coal - Yalllourn 9- 10 (AC 3 phase 50 cycle) - 50.0 - S - 1938-05-05,60 - Brown Coal - Newport B 3 (AC 3 phase 50 cycle) - 30.0 - S - 1939-04-01,65 - Brown Coal - Newport A4 (25 cycle) - 30.0 - S - 1943-04-01,69 - Brown Coal - Newport C 4 (AC 3 phase 50 cycle) - 30.0 - S - 1945-04-01,71 - Brown Coal - Newport C 5 (AC 3 phase 50 cycle) - 30.0 - S - 1946-04-01,73 - Brown Coal - Newport C 6 (AC 3 phase 50 cycle) - 30.0 - S - 1948-04-01,78 - Brown Coal - Newport C 7 (AC 3 phase 50 cycle) - 30.0 - S - 1950-04-01,82 - Brown Coal - Newport A2 (25 cycle) - 30.0 - S - 1951-04-01,85 - Brown Coal - Richmond 2 (AC 3 phase 50 cycle) - 38.0 - S - 1952-01-01,91 - Brown Coal - Spencer St 11 - 30.0 - S - 1953-01-01,94 - Water - Eildon Power Station 3-4 - 32.0 - S - 1954-01-01,95 - Water - Eildon Power Station 1-2 SECV - 149.0 - S - 1954-01-01,99 - Brown Coal - Yallourn C2 (AC 3 phase 50 cycle) - 50.0 - S - 1954-05-05,102 - Water - West Kiewa - 34.0 - S - 1955-01-01,103 - Brown Coal - Yallourn C1 (AC 3 phase 50 cycle) - 50.0 - S - 1955-05-05,104 - Water - West Kiewa - 57.0 - S - 1956-01-01,113 - Water - Dartmouth - 158.0 - S - 1960-01-01,114 - Water - McKay Creek Power Station - 150.0 - S - 1960-01-01,115 - Brown Coal - Yallourn E2 - 60.0 - S - 1961-05-05,116 - Brown Coal - Morwell 5 - 60.0 - S - 1962-01-01,117 - Brown Coal - Yallourn E1 - 60.0 - S - 1962-05-05,118 - Brown Coal - Hazelwood 1 & 2 - 400.0 - S - 1964-01-01,119 - Brown Coal - Hazelwood 8 - 200.0 - S - 1964-01-01,120 - Brown Coal - Hazelwood 3 - 200.0 - S - 1966-01-01,121 - Brown Coal - Hazelwood 4 - 200.0 - S - 1967-01-01,122 - Water - Murray 1 - 950.0 - S - 1967-01-01,123 - Brown Coal - Hazelwood 5 - 200.0 - S - 1968-01-01,124 - Brown Coal - Angelsea - 150.0 - S - 1969-01-01,125 - Brown Coal - Hazelwood 6 - 200.0 - S - 1969-01-01,127 - Water - Murray 2 - 552.0 - S - 1969-01-01,128 - Brown Coal - Hazelwood 7 - 200.0 - S - 1970-01-01,129 - Natural Gas Pipeline - Jeeralang A - 220.0 - S - 1978-01-01,130 - Natural Gas Pipeline - Jeeralang B - 240.0 - S - 1979-01-01,131 - Natural Gas Pipeline - Newport - 500.0 - S - 1980-01-01,132 - Brown Coal - Yallourn W - 350.0 - S - 1982-01-01,133 - Brown Coal - Yallourn W - 350.0 - S - 1982-01-01,134 - Brown Coal - Yallourn W - 375.0 - S - 1982-01-01,135 - Brown Coal - Yallourn W - 375.0 - S - 1982-01-01,136 - Brown Coal - Loy Yang A Power Station - 560.0 - S - 1984-01-01,137 - Brown Coal - Loy Yang A Power Station - 530.0 - S - 1986-01-01,138 - Brown Coal - Loy Yang A Power Station - 560.0 - S - 1987-01-01,139 - Brown Coal - Loy Yang A Power Station - 560.0 - S - 1989-01-01,148 - Brown Coal - Loy Yang B Power Station - 500.0 - S - 1993-01-01,149 - Brown Coal - Loy Yang B Power Station - 500.0 - S - 1993-01-01,151 - Brown Coal - Morwell Power Station Energy Brix - 165.0 - S - 1993-06-15,157 - Water - Eildon - 60.0 - S - 1996-01-01,159 - Water - Eildon - 60.0 - S - 1996-01-01,161 - Brown Coal - Morwell Power Station - 165.0 - S - 1996-01-01,164 - Natural Gas Pipeline - Bairnsdale - 47.0 - S - 2001-01-01,165 - Natural Gas Pipeline - Bairnsdale - 47.0 - S - 2001-01-01,172 - Natural Gas Pipeline - Valley Power - 50.0 - S - 2002-04-01,173 - Natural Gas Pipeline - Valley Power - 50.0 - S - 2002-04-01,174 - Natural Gas Pipeline - Valley Power - 50.0 - S - 2002-04-01,175 - Natural Gas Pipeline - Valley Power - 50.0 - S - 2002-04-01,176 - Natural Gas Pipeline - Valley Power - 50.0 - S - 2002-04-01,177 - Natural Gas Pipeline - Valley Power - 50.0 - S - 2002-04-01,181 - Natural Gas Pipeline - Laverton North - 156.0 - S - 2006-01-01,182 - Natural Gas Pipeline - Laverton North - 156.0 - S - 2006-01-01,187 - Water - Bogong / Mackay - 162.0 - S - 2009-10-05,188 - Water - Bogong / Mackay - 140.0 - S - 2009-10-05,191 - Natural Gas Pipeline - Mortlake - 283.0 - S - 2010-01-01,192 - Natural Gas Pipeline - Mortlake - 283.0 - S - 2010-01-01,236 - Water - Dartmouth - 185.0 - S - 2001-06-20,243 - Natural Gas Pipeline - Somerton - 170.0 - S - 2013-01-01,258 - Natural Gas Pipeline - Jeeralang A - 53.0 - S - 2017-07-01,259 - Natural Gas Pipeline - Jeeralang A - 53.0 - S - 2017-07-01,260 - Natural Gas Pipeline - Jeeralang A - 53.0 - S - 2017-07-01,261 - Natural Gas Pipeline - Jeeralang A - 53.0 - S - 2017-07-01,262 - Natural Gas Pipeline - Jeeralang B - 76.0 - S - 2017-07-01,263 - Natural Gas Pipeline - Jeeralang B - 76.0 - S - 2017-07-01,264 - Natural Gas Pipeline - Jeeralang B - 76.0 - S - 2017-07-01
2010-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26746,0.0,0.0,0.26746,0.0,0.26746,0.26746,0.26746,0.0,0.0,0.0,0.8229,0.8229,0.8229,0.8229,0.26746,0.8229,0.8229,0.8229,0.26746,0.8229,0.00643,0.00643,0.00643,0.8229,0.8229,0.8229,0.8229,0.8229,0.8229,0.8229,0.8229,0.8229,0.8229,0.0,0.26746,0.26746,0.8229,0.00776,0.00776,0.00886,0.00886,0.00886,0.00886,0.00886,0.00886,0.0155,0.0155,0.58209,0.58209,0.01768,0.01768,0.06549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26668,0.0,0.0,0.26668,0.0,0.26668,0.26668,0.26668,0.0,0.0,0.0,0.82405,0.82405,0.82405,0.82405,0.26668,0.82405,0.82405,0.82405,0.26668,0.82405,0.00638,0.00638,0.00638,0.82405,0.82405,0.82405,0.82405,0.82405,0.82405,0.82405,0.82405,0.82405,0.82405,0.0,0.26668,0.26668,0.82405,0.00769,0.00769,0.00878,0.00878,0.00878,0.00878,0.00878,0.00878,0.01523,0.01523,0.5814,0.5814,0.01573,0.01573,0.06491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26487,0.0,0.0,0.26487,0.0,0.26487,0.26487,0.26487,0.0,0.0,0.0,0.82493,0.82493,0.82493,0.82493,0.26487,0.82493,0.82493,0.82493,0.26487,0.82493,0.00634,0.00634,0.00634,0.82493,0.82493,0.82493,0.82493,0.82493,0.82493,0.82493,0.82493,0.82493,0.82493,0.0,0.26487,0.26487,0.82493,0.00763,0.00763,0.00869,0.00869,0.00869,0.00869,0.00869,0.00869,0.01496,0.01496,0.54875,0.54875,0.01413,0.01413,0.06432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26389,0.0,0.0,0.26389,0.0,0.26389,0.26389,0.26389,0.0,0.0,0.0,0.82572,0.82572,0.82572,0.82572,0.26389,0.82572,0.82572,0.82572,0.26389,0.82572,0.00629,0.00629,0.00629,0.82572,0.82572,0.82572,0.82572,0.82572,0.82572,0.82572,0.82572,0.82572,0.82572,0.0,0.26389,0.26389,0.82572,0.00756,0.00756,0.00861,0.00861,0.00861,0.00861,0.00861,0.00861,0.01471,0.01471,0.53018,0.53018,0.01286,0.01286,0.06376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26263,0.0,0.0,0.26263,0.0,0.26263,0.26263,0.26263,0.0,0.0,0.0,0.82629,0.82629,0.82629,0.82629,0.26263,0.82629,0.82629,0.82629,0.26263,0.82629,0.00625,0.00625,0.00625,0.82629,0.82629,0.82629,0.82629,0.82629,0.82629,0.82629,0.82629,0.82629,0.82629,0.0,0.26263,0.26263,0.82629,0.0075,0.0075,0.00853,0.00853,0.00853,0.00853,0.00853,0.00853,0.01446,0.01446,0.5096,0.5096,0.01177,0.01177,0.06319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25582,0.0,0.0,0.25582,0.0,0.25582,0.25582,0.25582,0.0,0.0,0.0,0.80725,0.80725,0.80725,0.80725,0.25582,0.80725,0.80725,0.80725,0.25582,0.80725,0.0061,0.0061,0.0061,0.80725,0.80725,0.80725,0.80725,0.80725,0.80725,0.80725,0.80725,0.80725,0.80725,0.0,0.25582,0.25582,0.80725,0.00731,0.00731,0.0083,0.0083,0.0083,0.0083,0.0083,0.0083,0.01398,0.01398,0.49246,0.49246,0.01109,0.01109,0.06188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25603,0.0,0.0,0.25603,0.0,0.25603,0.25603,0.25603,0.0,0.0,0.0,0.80831,0.80831,0.80831,0.80831,0.25603,0.80831,0.80831,0.80831,0.25603,0.80831,0.00622,0.00622,0.00622,0.80831,0.80831,0.80831,0.80831,0.80831,0.80831,0.80831,0.80831,0.80831,0.80831,0.0,0.25603,0.25603,0.80831,0.00745,0.00745,0.00845,0.00845,0.00845,0.00845,0.00845,0.00845,0.01416,0.01416,0.4926,0.4926,0.01206,0.01206,0.0627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25456,0.0,0.0,0.25456,0.0,0.25456,0.25456,0.25456,0.0,0.0,0.0,0.80939,0.80939,0.80939,0.80939,0.25456,0.80939,0.80939,0.80939,0.25456,0.80939,0.00618,0.00618,0.00618,0.80939,0.80939,0.80939,0.80939,0.80939,0.80939,0.80939,0.80939,0.80939,0.80939,0.0,0.25456,0.25456,0.80939,0.00739,0.00739,0.00837,0.00837,0.00837,0.00837,0.00837,0.00837,0.01393,0.01393,0.47945,0.47945,0.01124,0.01124,0.06215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25291,0.0,0.0,0.25291,0.0,0.25291,0.25291,0.25291,0.0,0.0,0.0,0.81025,0.81025,0.81025,0.81025,0.25291,0.81025,0.81025,0.81025,0.25291,0.81025,0.00614,0.00614,0.00614,0.81025,0.81025,0.81025,0.81025,0.81025,0.81025,0.81025,0.81025,0.81025,0.81025,0.0,0.25291,0.25291,0.81025,0.00733,0.00733,0.0083,0.0083,0.0083,0.0083,0.0083,0.0083,0.01371,0.01371,0.46429,0.46429,0.01055,0.01055,0.06163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2527,0.0,0.0,0.2527,0.0,0.2527,0.2527,0.2527,0.0,0.0,0.0,0.81154,0.81154,0.81154,0.81154,0.2527,0.81154,0.81154,0.81154,0.2527,0.81154,0.0061,0.0061,0.0061,0.81154,0.81154,0.81154,0.81154,0.81154,0.81154,0.81154,0.81154,0.81154,0.81154,0.0,0.2527,0.2527,0.81154,0.00727,0.00727,0.00822,0.00822,0.00822,0.00822,0.00822,0.00822,0.0135,0.0135,0.47761,0.47761,0.00991,0.00991,0.0611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25334,0.0,0.0,0.25334,0.0,0.25334,0.25334,0.25334,0.0,0.0,0.0,0.81284,0.81284,0.81284,0.81284,0.25334,0.81284,0.81284,0.81284,0.25334,0.81284,0.00606,0.00606,0.00606,0.81284,0.81284,0.81284,0.81284,0.81284,0.81284,0.81284,0.81284,0.81284,0.81284,0.0,0.25334,0.25334,0.81284,0.00721,0.00721,0.00815,0.00815,0.00815,0.00815,0.00815,0.00815,0.0133,0.0133,0.49303,0.49303,0.00937,0.00937,0.0606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25394,0.0,0.0,0.25394,0.0,0.25394,0.25394,0.25394,0.0,0.0,0.0,0.81419,0.81419,0.81419,0.81419,0.25394,0.81419,0.81419,0.81419,0.25394,0.81419,0.00601,0.00601,0.00601,0.81419,0.81419,0.81419,0.81419,0.81419,0.81419,0.81419,0.81419,0.81419,0.81419,0.0,0.25394,0.25394,0.81419,0.00715,0.00715,0.00807,0.00807,0.00807,0.00807,0.00807,0.00807,0.01309,0.01309,0.50533,0.50533,0.00886,0.00886,0.06009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2533,0.0,0.0,0.2533,0.0,0.2533,0.2533,0.2533,0.0,0.0,0.0,0.81541,0.81541,0.81541,0.81541,0.2533,0.81541,0.81541,0.81541,0.2533,0.81541,0.00597,0.00597,0.00597,0.81541,0.81541,0.81541,0.81541,0.81541,0.81541,0.81541,0.81541,0.81541,0.81541,0.0,0.2533,0.2533,0.81541,0.0071,0.0071,0.008,0.008,0.008,0.008,0.008,0.008,0.0129,0.0129,0.50736,0.50736,0.00841,0.00841,0.05959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25194,0.0,0.0,0.25194,0.0,0.25194,0.25194,0.25194,0.0,0.0,0.0,0.81638,0.81638,0.81638,0.81638,0.25194,0.81638,0.81638,0.81638,0.25194,0.81638,0.00594,0.00594,0.00594,0.81638,0.81638,0.81638,0.81638,0.81638,0.81638,0.81638,0.81638,0.81638,0.81638,0.0,0.25194,0.25194,0.81638,0.00704,0.00704,0.00793,0.00793,0.00793,0.00793,0.00793,0.00793,0.01271,0.01271,0.49763,0.49763,0.00802,0.00802,0.05911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25034,0.0,0.0,0.25034,0.0,0.25034,0.25034,0.25034,0.0,0.0,0.0,0.81724,0.81724,0.81724,0.81724,0.25034,0.81724,0.81724,0.81724,0.25034,0.81724,0.0059,0.0059,0.0059,0.81724,0.81724,0.81724,0.81724,0.81724,0.81724,0.81724,0.81724,0.81724,0.81724,0.0,0.25034,0.25034,0.81724,0.00699,0.00699,0.00786,0.00786,0.00786,0.00786,0.00786,0.00786,0.01253,0.01253,0.48375,0.48375,0.00765,0.00765,0.05863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24913,0.0,0.0,0.24913,0.0,0.24913,0.24913,0.24913,0.0,0.0,0.0,0.81804,0.81804,0.81804,0.81804,0.24913,0.81804,0.81804,0.81804,0.24913,0.81804,0.00586,0.00586,0.00586,0.81804,0.81804,0.81804,0.81804,0.81804,0.81804,0.81804,0.81804,0.81804,0.81804,0.0,0.24913,0.24913,0.81804,0.00693,0.00693,0.00779,0.00779,0.00779,0.00779,0.00779,0.00779,0.01235,0.01235,0.47292,0.47292,0.00732,0.00732,0.05817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24785,0.0,0.0,0.24785,0.0,0.24785,0.24785,0.24785,0.0,0.0,0.0,0.81871,0.81871,0.81871,0.81871,0.24785,0.81871,0.81871,0.81871,0.24785,0.81871,0.00582,0.00582,0.00582,0.81871,0.81871,0.81871,0.81871,0.81871,0.81871,0.81871,0.81871,0.81871,0.81871,0.0,0.24785,0.24785,0.81871,0.00688,0.00688,0.00772,0.00772,0.00772,0.00772,0.00772,0.00772,0.01218,0.01218,0.46163,0.46163,0.00701,0.00701,0.0577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2422,0.0,0.0,0.2422,0.0,0.2422,0.2422,0.2422,0.0,0.0,0.0,0.79979,0.79979,0.79979,0.79979,0.2422,0.79979,0.79979,0.79979,0.2422,0.79979,0.00569,0.00569,0.00569,0.79979,0.79979,0.79979,0.79979,0.79979,0.79979,0.79979,0.79979,0.79979,0.79979,0.0,0.2422,0.2422,0.79979,0.00672,0.00672,0.00754,0.00754,0.00754,0.00754,0.00754,0.00754,0.01182,0.01182,0.44997,0.44997,0.00686,0.00686,0.05703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24215,0.0,0.0,0.24215,0.0,0.24215,0.24215,0.24215,0.0,0.0,0.0,0.80097,0.80097,0.80097,0.80097,0.24215,0.80097,0.80097,0.80097,0.24215,0.80097,0.00566,0.00566,0.00566,0.80097,0.80097,0.80097,0.80097,0.80097,0.80097,0.80097,0.80097,0.80097,0.80097,0.0,0.24215,0.24215,0.80097,0.00667,0.00667,0.00748,0.00748,0.00748,0.00748,0.00748,0.00748,0.01167,0.01167,0.45334,0.45334,0.00662,0.00662,0.05686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24082,0.0,0.0,0.24082,0.0,0.24082,0.24082,0.24082,0.0,0.0,0.0,0.8019,0.8019,0.8019,0.8019,0.24082,0.8019,0.8019,0.8019,0.24082,0.8019,0.00562,0.00562,0.00562,0.8019,0.8019,0.8019,0.8019,0.8019,0.8019,0.8019,0.8019,0.8019,0.8019,0.0,0.24082,0.24082,0.8019,0.00662,0.00662,0.00742,0.00742,0.00742,0.00742,0.00742,0.00742,0.01151,0.01151,0.44286,0.44286,0.00637,0.00637,0.05641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23939,0.0,0.0,0.23939,0.0,0.23939,0.23939,0.23939,0.0,0.0,0.0,0.80272,0.80272,0.80272,0.80272,0.23939,0.80272,0.80272,0.80272,0.23939,0.80272,0.00559,0.00559,0.00559,0.80272,0.80272,0.80272,0.80272,0.80272,0.80272,0.80272,0.80272,0.80272,0.80272,0.0,0.23939,0.23939,0.80272,0.00657,0.00657,0.00735,0.00735,0.00735,0.00735,0.00735,0.00735,0.01137,0.01137,0.43457,0.43457,0.00615,0.00615,0.05599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23886,0.0,0.0,0.23886,0.0,0.23886,0.23886,0.23886,0.0,0.0,0.0,0.804,0.804,0.804,0.804,0.23886,0.804,0.804,0.804,0.23886,0.804,0.00555,0.00555,0.00555,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.0,0.23886,0.23886,0.804,0.00653,0.00653,0.00729,0.00729,0.00729,0.00729,0.00729,0.00729,0.01121,0.01121,0.44039,0.44039,0.00593,0.00593,0.05555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23914,0.0,0.0,0.23914,0.0,0.23914,0.23914,0.23914,0.0,0.0,0.0,0.80528,0.80528,0.80528,0.80528,0.23914,0.80528,0.80528,0.80528,0.23914,0.80528,0.00552,0.00552,0.00552,0.80528,0.80528,0.80528,0.80528,0.80528,0.80528,0.80528,0.80528,0.80528,0.80528,0.0,0.23914,0.23914,0.80528,0.00648,0.00648,0.00723,0.00723,0.00723,0.00723,0.00723,0.00723,0.01107,0.01107,0.45163,0.45163,0.00574,0.00574,0.05514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2391,0.0,0.0,0.2391,0.0,0.2391,0.2391,0.2391,0.0,0.0,0.0,0.80656,0.80656,0.80656,0.80656,0.2391,0.80656,0.80656,0.80656,0.2391,0.80656,0.00548,0.00548,0.00548,0.80656,0.80656,0.80656,0.80656,0.80656,0.80656,0.80656,0.80656,0.80656,0.80656,0.0,0.2391,0.2391,0.80656,0.00643,0.00643,0.00718,0.00718,0.00718,0.00718,0.00718,0.00718,0.01093,0.01093,0.46125,0.46125,0.00555,0.00555,0.05471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23864,0.0,0.0,0.23864,0.0,0.23864,0.23864,0.23864,0.0,0.0,0.0,0.80775,0.80775,0.80775,0.80775,0.23864,0.80775,0.80775,0.80775,0.23864,0.80775,0.00545,0.00545,0.00545,0.80775,0.80775,0.80775,0.80775,0.80775,0.80775,0.80775,0.80775,0.80775,0.80775,0.0,0.23864,0.23864,0.80775,0.00639,0.00639,0.00712,0.00712,0.00712,0.00712,0.00712,0.00712,0.01079,0.01079,0.46467,0.46467,0.00537,0.00537,0.0543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23727,0.0,0.0,0.23727,0.0,0.23727,0.23727,0.23727,0.0,0.0,0.0,0.80854,0.80854,0.80854,0.80854,0.23727,0.80854,0.80854,0.80854,0.23727,0.80854,0.00542,0.00542,0.00542,0.80854,0.80854,0.80854,0.80854,0.80854,0.80854,0.80854,0.80854,0.80854,0.80854,0.0,0.23727,0.23727,0.80854,0.00634,0.00634,0.00706,0.00706,0.00706,0.00706,0.00706,0.00706,0.01066,0.01066,0.4549,0.4549,0.00521,0.00521,0.0539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23583,0.0,0.0,0.23583,0.0,0.23583,0.23583,0.23583,0.0,0.0,0.0,0.80916,0.80916,0.80916,0.80916,0.23583,0.80916,0.80916,0.80916,0.23583,0.80916,0.00538,0.00538,0.00538,0.80916,0.80916,0.80916,0.80916,0.80916,0.80916,0.80916,0.80916,0.80916,0.80916,0.0,0.23583,0.23583,0.80916,0.0063,0.0063,0.007,0.007,0.007,0.007,0.007,0.007,0.01053,0.01053,0.44311,0.44311,0.00506,0.00506,0.0535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23487,0.0,0.0,0.23487,0.0,0.23487,0.23487,0.23487,0.0,0.0,0.0,0.80969,0.80969,0.80969,0.80969,0.23487,0.80969,0.80969,0.80969,0.23487,0.80969,0.00542,0.00542,0.00542,0.80969,0.80969,0.80969,0.80969,0.80969,0.80969,0.80969,0.80969,0.80969,0.80969,0.0,0.23487,0.23487,0.80969,0.00633,0.00633,0.00704,0.00704,0.00704,0.00704,0.00704,0.00704,0.01053,0.01053,0.43381,0.43381,0.00522,0.00522,0.05374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23377,0.0,0.0,0.23377,0.0,0.23377,0.23377,0.23377,0.0,0.0,0.0,0.81001,0.81001,0.81001,0.81001,0.23377,0.81001,0.81001,0.81001,0.23377,0.81001,0.00538,0.00538,0.00538,0.81001,0.81001,0.81001,0.81001,0.81001,0.81001,0.81001,0.81001,0.81001,0.81001,0.0,0.23377,0.23377,0.81001,0.00628,0.00628,0.00698,0.00698,0.00698,0.00698,0.00698,0.00698,0.0104,0.0104,0.42599,0.42599,0.00507,0.00507,0.05335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22768,0.0,0.0,0.22768,0.0,0.22768,0.22768,0.22768,0.0,0.0,0.0,0.791,0.791,0.791,0.791,0.22768,0.791,0.791,0.791,0.22768,0.791,0.00524,0.00524,0.00524,0.791,0.791,0.791,0.791,0.791,0.791,0.791,0.791,0.791,0.791,0.0,0.22768,0.22768,0.791,0.00611,0.00611,0.00678,0.00678,0.00678,0.00678,0.00678,0.00678,0.01007,0.01007,0.41121,0.41121,0.00492,0.00492,0.05244,0.00369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22776,0.0,0.0,0.22776,0.0,0.22776,0.22776,0.22776,0.0,0.0,0.0,0.79193,0.79193,0.79193,0.79193,0.22776,0.79193,0.79193,0.79193,0.22776,0.79193,0.00522,0.00522,0.00522,0.79193,0.79193,0.79193,0.79193,0.79193,0.79193,0.79193,0.79193,0.79193,0.79193,0.0,0.22776,0.22776,0.79193,0.00608,0.00608,0.00674,0.00674,0.00674,0.00674,0.00674,0.00674,0.00997,0.00997,0.41339,0.41339,0.00481,0.00481,0.0526,0.00223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2281,0.0,0.0,0.2281,0.0,0.2281,0.2281,0.2281,0.0,0.0,0.0,0.79276,0.79276,0.79276,0.79276,0.2281,0.79276,0.79276,0.79276,0.2281,0.79276,0.00532,0.00532,0.00532,0.79276,0.79276,0.79276,0.79276,0.79276,0.79276,0.79276,0.79276,0.79276,0.79276,0.0,0.2281,0.2281,0.79276,0.00618,0.00618,0.00686,0.00686,0.00686,0.00686,0.00686,0.00686,0.01011,0.01011,0.41243,0.41243,0.00525,0.00525,0.05405,0.00889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
